[2026-07-23T18:03:16.734Z] MUD daemon started, listening on localhost:9999
[2026-07-23T18:03:16.744Z] CLI server listening on localhost:9999
[2026-07-23T18:03:17.654Z] Connected to MUD server
[2026-07-23T18:03:18.652Z] Sending character name: dummy
[2026-07-23T18:03:20.160Z] Sending confirmation Y
[2026-07-25T02:30:17.335Z] Auto-answering password retype
[2026-07-25T02:30:17.437Z] Auto-answering password retype
[2026-07-25T02:30:17.543Z] Auto-answering password retype
[2026-07-25T02:30:17.649Z] Auto-answering password retype
[2026-07-25T02:30:17.755Z] Auto-answering password retype
[2026-07-25T02:30:17.861Z] Auto-answering password retype
[2026-07-25T02:30:17.967Z] Auto-answering password retype
[2026-07-25T02:30:18.073Z] Auto-answering password retype
[2026-07-25T02:30:18.178Z] Auto-answering password retype
[2026-07-25T02:30:18.284Z] Auto-answering password retype
[2026-07-25T02:30:18.390Z] Auto-answering password retype
[2026-07-25T02:30:18.496Z] Auto-answering password retype
[2026-07-25T02:30:18.602Z] Auto-answering password retype
[2026-07-25T02:30:18.708Z] Auto-answering password retype
[2026-07-25T02:30:18.813Z] Auto-answering password retype
[2026-07-25T02:30:18.919Z] Auto-answering password retype
[2026-07-25T02:30:19.024Z] Auto-answering password retype
[2026-07-25T02:30:19.129Z] Auto-answering password retype
[2026-07-25T02:30:19.235Z] Auto-answering password retype
[2026-07-25T02:30:19.340Z] Auto-answering password retype
[2026-07-25T02:30:19.446Z] Auto-answering password retype
[2026-07-25T02:30:19.551Z] Auto-answering password retype
[2026-07-25T02:30:19.657Z] Auto-answering password retype
[2026-07-25T02:30:19.762Z] Auto-answering password retype
[2026-07-25T02:30:19.868Z] Auto-answering password retype
[2026-07-25T02:30:19.973Z] Auto-answering password retype
[2026-07-25T02:30:20.079Z] Auto-answering password retype
[2026-07-25T02:30:20.184Z] Auto-answering password retype
[2026-07-25T02:30:20.290Z] Auto-answering password retype
[2026-07-25T02:30:20.395Z] Auto-answering password retype
[2026-07-25T02:30:20.500Z] Auto-answering password retype
[2026-07-25T02:30:20.607Z] Auto-answering password retype
[2026-07-25T02:30:20.719Z] Auto-answering password retype
[2026-07-25T02:30:20.817Z] Auto-answering password retype
[2026-07-25T02:30:20.922Z] Auto-answering password retype
[2026-07-25T02:30:21.028Z] Auto-answering password retype
[2026-07-25T02:30:21.133Z] Auto-answering password retype
[2026-07-25T02:30:21.238Z] Auto-answering password retype
[2026-07-25T02:30:21.344Z] Auto-answering password retype
[2026-07-25T02:30:21.450Z] Auto-answering password retype
[2026-07-25T02:30:21.556Z] Auto-answering password retype
[2026-07-25T02:30:21.661Z] Auto-answering password retype
[2026-07-25T02:30:21.766Z] Auto-answering password retype
[2026-07-25T02:30:21.871Z] Auto-answering password retype
[2026-07-25T02:30:21.979Z] Auto-answering password retype
[2026-07-25T02:30:22.082Z] Auto-answering password retype
[2026-07-25T02:30:22.188Z] Auto-answering password retype
[2026-07-25T02:30:22.293Z] Auto-answering password retype
[2026-07-25T02:30:22.399Z] Auto-answering password retype
[2026-07-25T02:30:22.504Z] Auto-answering password retype
[2026-07-25T02:30:22.610Z] Auto-answering password retype
[2026-07-25T02:30:22.715Z] Auto-answering password retype
[2026-07-25T02:30:22.821Z] Auto-answering password retype
[2026-07-25T02:30:22.926Z] Auto-answering password retype
[2026-07-25T02:30:23.032Z] Auto-answering password retype
[2026-07-25T02:30:23.137Z] Auto-answering password retype
[2026-07-25T02:30:23.242Z] Auto-answering password retype
[2026-07-25T02:30:23.349Z] Auto-answering password retype
[2026-07-25T02:30:23.455Z] Auto-answering password retype
[2026-07-25T02:30:23.559Z] Auto-answering password retype
[2026-07-25T02:30:23.665Z] Auto-answering password retype
[2026-07-25T02:30:23.770Z] Auto-answering password retype
[2026-07-25T02:30:23.876Z] Auto-answering password retype
[2026-07-25T02:30:23.981Z] Auto-answering password retype
[2026-07-25T02:30:24.086Z] Auto-answering password retype
[2026-07-25T02:30:24.192Z] Auto-answering password retype
[2026-07-25T02:30:24.297Z] Auto-answering password retype
[2026-07-25T02:30:24.403Z] Auto-answering password retype
[2026-07-25T02:30:24.508Z] Auto-answering password retype
[2026-07-25T02:30:24.614Z] Auto-answering password retype
[2026-07-25T02:30:24.719Z] Auto-answering password retype
[2026-07-25T02:30:24.825Z] Auto-answering password retype
[2026-07-25T02:30:24.930Z] Auto-answering password retype
[2026-07-25T02:30:25.036Z] Auto-answering password retype
[2026-07-25T02:30:25.141Z] Auto-answering password retype
[2026-07-25T02:30:25.246Z] Auto-answering password retype
[2026-07-25T02:30:25.352Z] Auto-answering password retype
[2026-07-25T02:30:25.457Z] Auto-answering password retype
[2026-07-25T02:30:25.563Z] Auto-answering password retype
[2026-07-25T02:30:25.668Z] Auto-answering password retype
[2026-07-25T02:30:25.774Z] Auto-answering password retype
[2026-07-25T02:30:25.879Z] Auto-answering password retype
[2026-07-25T02:30:25.985Z] Auto-answering password retype
[2026-07-25T02:30:26.090Z] Auto-answering password retype
[2026-07-25T02:30:26.196Z] Auto-answering password retype
[2026-07-25T02:30:26.301Z] Auto-answering password retype
[2026-07-25T02:30:26.407Z] Auto-answering password retype
[2026-07-25T02:30:26.512Z] Auto-answering password retype
[2026-07-25T02:30:26.618Z] Auto-answering password retype
[2026-07-25T02:30:26.723Z] Auto-answering password retype
[2026-07-25T02:30:26.828Z] Auto-answering password retype
[2026-07-25T02:30:26.934Z] Auto-answering password retype
[2026-07-25T02:30:27.042Z] Auto-answering password retype
[2026-07-25T02:30:27.145Z] Auto-answering password retype
[2026-07-25T02:30:27.250Z] Auto-answering password retype
[2026-07-25T02:30:27.355Z] Auto-answering password retype
[2026-07-25T02:30:27.460Z] Auto-answering password retype
[2026-07-25T02:30:27.565Z] Auto-answering password retype
[2026-07-25T02:30:27.670Z] Auto-answering password retype
[2026-07-25T02:30:27.775Z] Auto-answering password retype
[2026-07-25T02:30:27.880Z] Auto-answering password retype
[2026-07-25T02:30:27.986Z] Auto-answering password retype
[2026-07-25T02:30:28.090Z] Auto-answering password retype
[2026-07-25T02:30:28.195Z] Auto-answering password retype
[2026-07-25T02:30:28.300Z] Auto-answering password retype
[2026-07-25T02:30:28.405Z] Auto-answering password retype
[2026-07-25T02:30:28.510Z] Auto-answering password retype
[2026-07-25T02:30:28.615Z] Auto-answering password retype
[2026-07-25T02:30:28.720Z] Auto-answering password retype
[2026-07-25T02:30:28.826Z] Auto-answering password retype
[2026-07-25T02:30:28.930Z] Auto-answering password retype
[2026-07-25T02:30:29.035Z] Auto-answering password retype
[2026-07-25T02:30:29.140Z] Auto-answering password retype
[2026-07-25T02:30:29.245Z] Auto-answering password retype
[2026-07-25T02:30:29.350Z] Auto-answering password retype
[2026-07-25T02:30:29.456Z] Auto-answering password retype
[2026-07-25T02:30:29.560Z] Auto-answering password retype
[2026-07-25T02:30:29.665Z] Auto-answering password retype
[2026-07-25T02:30:29.770Z] Auto-answering password retype
[2026-07-25T02:30:29.876Z] Auto-answering password retype
[2026-07-25T02:30:29.980Z] Auto-answering password retype
[2026-07-25T02:30:30.085Z] Auto-answering password retype
[2026-07-25T02:30:30.207Z] Auto-answering password retype
[2026-07-25T02:30:30.296Z] Auto-answering password retype
[2026-07-25T02:30:30.401Z] Auto-answering password retype
[2026-07-25T02:30:30.506Z] Auto-answering password retype
[2026-07-25T02:30:30.611Z] Auto-answering password retype
[2026-07-25T02:30:30.716Z] Auto-answering password retype
[2026-07-25T02:30:30.821Z] Auto-answering password retype
[2026-07-25T02:30:30.926Z] Auto-answering password retype
[2026-07-25T02:30:31.031Z] Auto-answering password retype
[2026-07-25T02:30:31.136Z] Auto-answering password retype
[2026-07-25T02:30:31.241Z] Auto-answering password retype
[2026-07-25T02:30:31.346Z] Auto-answering password retype
[2026-07-25T02:30:31.451Z] Auto-answering password retype
[2026-07-25T02:30:31.556Z] Auto-answering password retype
[2026-07-25T02:30:31.661Z] Auto-answering password retype
[2026-07-25T02:30:31.767Z] Auto-answering password retype
[2026-07-25T02:30:31.871Z] Auto-answering password retype
[2026-07-25T02:30:31.976Z] Auto-answering password retype
[2026-07-25T02:30:32.081Z] Auto-answering password retype
[2026-07-25T02:30:32.186Z] Auto-answering password retype
[2026-07-25T02:30:32.253Z] Auto-answering password retype
[2026-07-25T02:30:32.358Z] Auto-answering password retype
[2026-07-25T02:30:32.463Z] Auto-answering password retype
[2026-07-25T02:30:32.559Z] Auto-answering password retype
[2026-07-25T02:30:32.664Z] Auto-answering password retype
[2026-07-25T02:30:32.769Z] Auto-answering password retype
[2026-07-25T02:30:32.874Z] Auto-answering password retype
[2026-07-25T02:30:32.979Z] Auto-answering password retype
[2026-07-25T02:30:33.085Z] Auto-answering password retype
[2026-07-25T02:30:33.189Z] Auto-answering password retype
[2026-07-25T02:30:33.294Z] Auto-answering password retype
[2026-07-25T02:30:33.399Z] Auto-answering password retype
[2026-07-25T02:30:33.504Z] Auto-answering password retype
[2026-07-25T02:30:33.609Z] Auto-answering password retype
[2026-07-25T02:30:33.714Z] Auto-answering password retype
[2026-07-25T02:30:33.819Z] Auto-answering password retype
[2026-07-25T02:30:33.924Z] Auto-answering password retype
[2026-07-25T02:30:34.030Z] Auto-answering password retype
[2026-07-25T02:30:34.134Z] Auto-answering password retype
[2026-07-25T02:30:34.239Z] Auto-answering password retype
[2026-07-25T02:30:34.344Z] Auto-answering password retype
[2026-07-25T02:30:34.449Z] Auto-answering password retype
[2026-07-25T02:30:34.554Z] Auto-answering password retype
[2026-07-25T02:30:34.659Z] Auto-answering password retype
[2026-07-25T02:30:34.764Z] Auto-answering password retype
[2026-07-25T02:30:34.869Z] Auto-answering password retype
[2026-07-25T02:30:34.974Z] Auto-answering password retype
[2026-07-25T02:30:35.079Z] Auto-answering password retype
[2026-07-25T02:30:35.184Z] Auto-answering password retype
[2026-07-25T02:30:35.289Z] Auto-answering password retype
[2026-07-25T02:30:35.394Z] Auto-answering password retype
[2026-07-25T02:30:35.499Z] Auto-answering password retype
[2026-07-25T02:30:35.604Z] Auto-answering password retype
[2026-07-25T02:30:35.709Z] Auto-answering password retype
[2026-07-25T02:30:35.814Z] Auto-answering password retype
[2026-07-25T02:30:35.919Z] Auto-answering password retype
[2026-07-25T02:30:36.024Z] Auto-answering password retype
[2026-07-25T02:30:36.130Z] Auto-answering password retype
[2026-07-25T02:30:36.234Z] Auto-answering password retype
[2026-07-25T02:30:36.339Z] Auto-answering password retype
[2026-07-25T02:30:36.445Z] Auto-answering password retype
[2026-07-25T02:30:36.550Z] Auto-answering password retype
[2026-07-25T02:30:36.655Z] Auto-answering password retype
[2026-07-25T02:30:36.760Z] Auto-answering password retype
[2026-07-25T02:30:36.865Z] Auto-answering password retype
[2026-07-25T02:30:36.970Z] Auto-answering password retype
[2026-07-25T02:30:37.075Z] Auto-answering password retype
[2026-07-25T02:30:37.180Z] Auto-answering password retype
[2026-07-25T02:30:37.285Z] Auto-answering password retype
[2026-07-25T02:30:37.390Z] Auto-answering password retype
[2026-07-25T02:30:37.495Z] Auto-answering password retype
[2026-07-25T02:30:37.600Z] Auto-answering password retype
[2026-07-25T02:30:37.705Z] Auto-answering password retype
[2026-07-25T02:30:37.810Z] Auto-answering password retype
[2026-07-25T02:30:37.915Z] Auto-answering password retype
[2026-07-25T02:30:38.020Z] Auto-answering password retype
[2026-07-25T02:30:38.125Z] Auto-answering password retype
[2026-07-25T02:30:38.230Z] Auto-answering password retype
[2026-07-25T02:30:38.336Z] Auto-answering password retype
[2026-07-25T02:30:38.440Z] Auto-answering password retype
[2026-07-25T02:30:38.545Z] Auto-answering password retype
[2026-07-25T02:30:38.650Z] Auto-answering password retype
[2026-07-25T02:30:38.755Z] Auto-answering password retype
[2026-07-25T02:30:38.860Z] Auto-answering password retype
[2026-07-25T02:30:38.966Z] Auto-answering password retype
[2026-07-25T02:30:39.071Z] Auto-answering password retype
[2026-07-25T02:30:39.179Z] Auto-answering password retype
[2026-07-25T02:30:39.281Z] Auto-answering password retype
[2026-07-25T02:30:39.386Z] Auto-answering password retype
[2026-07-25T02:30:39.491Z] Auto-answering password retype
[2026-07-25T02:30:39.596Z] Auto-answering password retype
[2026-07-25T02:30:39.701Z] Auto-answering password retype
[2026-07-25T02:30:39.806Z] Auto-answering password retype
[2026-07-25T02:30:39.911Z] Auto-answering password retype
[2026-07-25T02:30:40.017Z] Auto-answering password retype
[2026-07-25T02:30:40.121Z] Auto-answering password retype
[2026-07-25T02:30:40.226Z] Auto-answering password retype
[2026-07-25T02:30:40.331Z] Auto-answering password retype
[2026-07-25T02:30:40.437Z] Auto-answering password retype
[2026-07-25T02:30:40.541Z] Auto-answering password retype
[2026-07-25T02:30:40.646Z] Auto-answering password retype
[2026-07-25T02:30:40.751Z] Auto-answering password retype
[2026-07-25T02:30:40.856Z] Auto-answering password retype
[2026-07-25T02:30:40.961Z] Auto-answering password retype
[2026-07-25T02:30:41.066Z] Auto-answering password retype
[2026-07-25T02:30:41.172Z] Auto-answering password retype
[2026-07-25T02:30:41.276Z] Auto-answering password retype
[2026-07-25T02:30:41.381Z] Auto-answering password retype
[2026-07-25T02:30:41.487Z] Auto-answering password retype
[2026-07-25T02:30:41.591Z] Auto-answering password retype
[2026-07-25T02:30:41.697Z] Auto-answering password retype
[2026-07-25T02:30:41.802Z] Auto-answering password retype
[2026-07-25T02:30:41.907Z] Auto-answering password retype
[2026-07-25T02:30:42.012Z] Auto-answering password retype
[2026-07-25T02:30:42.117Z] Auto-answering password retype
[2026-07-25T02:30:42.222Z] Auto-answering password retype
[2026-07-25T02:30:42.327Z] Auto-answering password retype
[2026-07-25T02:30:42.432Z] Auto-answering password retype
[2026-07-25T02:30:42.537Z] Auto-answering password retype
[2026-07-25T02:30:42.642Z] Auto-answering password retype
[2026-07-25T02:30:42.747Z] Auto-answering password retype
[2026-07-25T02:30:42.852Z] Auto-answering password retype
[2026-07-25T02:30:42.957Z] Auto-answering password retype
[2026-07-25T02:30:43.062Z] Auto-answering password retype
[2026-07-25T02:30:43.167Z] Auto-answering password retype
[2026-07-25T02:30:43.274Z] Auto-answering password retype
[2026-07-25T02:30:43.377Z] Auto-answering password retype
[2026-07-25T02:30:43.482Z] Auto-answering password retype
[2026-07-25T02:30:43.587Z] Auto-answering password retype
[2026-07-25T02:30:43.692Z] Auto-answering password retype
[2026-07-25T02:30:43.797Z] Auto-answering password retype
[2026-07-25T02:30:43.902Z] Auto-answering password retype
[2026-07-25T02:30:44.008Z] Auto-answering password retype
[2026-07-25T02:30:44.112Z] Auto-answering password retype
[2026-07-25T02:30:44.218Z] Auto-answering password retype
[2026-07-25T02:30:44.323Z] Auto-answering password retype
[2026-07-25T02:30:44.428Z] Auto-answering password retype
[2026-07-25T02:30:44.533Z] Auto-answering password retype
[2026-07-25T02:30:44.638Z] Auto-answering password retype
[2026-07-25T02:30:44.743Z] Auto-answering password retype
[2026-07-25T02:30:44.849Z] Auto-answering password retype
[2026-07-25T02:30:44.954Z] Auto-answering password retype
[2026-07-25T02:30:45.059Z] Auto-answering password retype
[2026-07-25T02:30:45.164Z] Auto-answering password retype
[2026-07-25T02:30:45.269Z] Auto-answering password retype
[2026-07-25T02:30:45.374Z] Auto-answering password retype
[2026-07-25T02:30:45.480Z] Auto-answering password retype
[2026-07-25T02:30:45.585Z] Auto-answering password retype
[2026-07-25T02:30:45.689Z] Auto-answering password retype
[2026-07-25T02:30:45.795Z] Auto-answering password retype
[2026-07-25T02:30:45.900Z] Auto-answering password retype
[2026-07-25T02:30:46.005Z] Auto-answering password retype
[2026-07-25T02:30:46.110Z] Auto-answering password retype
[2026-07-25T02:30:46.215Z] Auto-answering password retype
[2026-07-25T02:30:46.321Z] Auto-answering password retype
[2026-07-25T02:30:46.426Z] Auto-answering password retype
[2026-07-25T02:30:46.531Z] Auto-answering password retype
[2026-07-25T02:30:46.636Z] Auto-answering password retype
[2026-07-25T02:30:46.742Z] Auto-answering password retype
[2026-07-25T02:30:46.846Z] Auto-answering password retype
[2026-07-25T02:30:46.951Z] Auto-answering password retype
[2026-07-25T02:30:47.057Z] Auto-answering password retype
[2026-07-25T02:30:47.162Z] Auto-answering password retype
[2026-07-25T02:30:47.267Z] Auto-answering password retype
[2026-07-25T02:30:47.372Z] Auto-answering password retype
[2026-07-25T02:30:47.477Z] Auto-answering password retype
[2026-07-25T02:30:47.582Z] Auto-answering password retype
[2026-07-25T02:30:47.687Z] Auto-answering password retype
[2026-07-25T02:30:47.792Z] Auto-answering password retype
[2026-07-25T02:30:47.897Z] Auto-answering password retype
[2026-07-25T02:30:48.003Z] Auto-answering password retype
[2026-07-25T02:30:48.108Z] Auto-answering password retype
[2026-07-25T02:30:48.213Z] Auto-answering password retype
[2026-07-25T02:30:48.318Z] Auto-answering password retype
[2026-07-25T02:30:48.423Z] Auto-answering password retype
[2026-07-25T02:30:48.529Z] Auto-answering password retype
[2026-07-25T02:30:48.634Z] Auto-answering password retype
[2026-07-25T02:30:48.739Z] Auto-answering password retype
[2026-07-25T02:30:48.844Z] Auto-answering password retype
[2026-07-25T02:30:48.949Z] Auto-answering password retype
[2026-07-25T02:30:49.054Z] Auto-answering password retype
[2026-07-25T02:30:49.159Z] Auto-answering password retype
[2026-07-25T02:30:49.264Z] Auto-answering password retype
[2026-07-25T02:30:49.369Z] Auto-answering password retype
[2026-07-25T02:30:49.474Z] Auto-answering password retype
[2026-07-25T02:30:49.580Z] Auto-answering password retype
[2026-07-25T02:30:49.685Z] Auto-answering password retype
[2026-07-25T02:30:49.790Z] Auto-answering password retype
[2026-07-25T02:30:49.895Z] Auto-answering password retype
[2026-07-25T02:30:50.000Z] Auto-answering password retype
[2026-07-25T02:30:50.105Z] Auto-answering password retype
[2026-07-25T02:30:50.211Z] Auto-answering password retype
[2026-07-25T02:30:50.315Z] Auto-answering password retype
[2026-07-25T02:30:50.421Z] Auto-answering password retype
[2026-07-25T02:30:50.529Z] Auto-answering password retype
[2026-07-25T02:30:50.631Z] Auto-answering password retype
[2026-07-25T02:30:50.736Z] Auto-answering password retype
[2026-07-25T02:30:50.841Z] Auto-answering password retype
[2026-07-25T02:30:50.946Z] Auto-answering password retype
[2026-07-25T02:30:51.052Z] Auto-answering password retype
[2026-07-25T02:30:51.157Z] Auto-answering password retype
[2026-07-25T02:30:51.262Z] Auto-answering password retype
[2026-07-25T02:30:51.367Z] Auto-answering password retype
[2026-07-25T02:30:51.472Z] Auto-answering password retype
[2026-07-25T02:30:51.577Z] Auto-answering password retype
[2026-07-25T02:30:51.682Z] Auto-answering password retype
[2026-07-25T02:30:51.788Z] Auto-answering password retype
[2026-07-25T02:30:51.893Z] Auto-answering password retype
[2026-07-25T02:30:51.998Z] Auto-answering password retype
[2026-07-25T02:30:52.103Z] Auto-answering password retype
[2026-07-25T02:30:52.208Z] Auto-answering password retype
[2026-07-25T02:30:52.313Z] Auto-answering password retype
[2026-07-25T02:30:52.421Z] Auto-answering password retype
[2026-07-25T02:30:52.524Z] Auto-answering password retype
[2026-07-25T02:30:52.628Z] Auto-answering password retype
[2026-07-25T02:30:52.734Z] Auto-answering password retype
[2026-07-25T02:30:52.839Z] Auto-answering password retype
[2026-07-25T02:30:52.944Z] Auto-answering password retype
[2026-07-25T02:30:53.049Z] Auto-answering password retype
[2026-07-25T02:30:53.154Z] Auto-answering password retype
[2026-07-25T02:30:53.260Z] Auto-answering password retype
[2026-07-25T02:30:53.365Z] Auto-answering password retype
[2026-07-25T02:30:53.470Z] Auto-answering password retype
[2026-07-25T02:30:53.575Z] Auto-answering password retype
[2026-07-25T02:30:53.681Z] Auto-answering password retype
[2026-07-25T02:30:53.786Z] Auto-answering password retype
[2026-07-25T02:30:53.891Z] Auto-answering password retype
[2026-07-25T02:30:53.996Z] Auto-answering password retype
[2026-07-25T02:30:54.101Z] Auto-answering password retype
[2026-07-25T02:30:54.206Z] Auto-answering password retype
[2026-07-25T02:30:54.312Z] Auto-answering password retype
[2026-07-25T02:30:54.417Z] Auto-answering password retype
[2026-07-25T02:30:54.522Z] Auto-answering password retype
[2026-07-25T02:30:54.627Z] Auto-answering password retype
[2026-07-25T02:30:54.732Z] Auto-answering password retype
[2026-07-25T02:30:54.837Z] Auto-answering password retype
[2026-07-25T02:30:54.942Z] Auto-answering password retype
[2026-07-25T02:30:55.049Z] Auto-answering password retype
[2026-07-25T02:30:55.156Z] Auto-answering password retype
[2026-07-25T02:30:55.258Z] Auto-answering password retype
[2026-07-25T02:30:55.363Z] Auto-answering password retype
[2026-07-25T02:30:55.468Z] Auto-answering password retype
[2026-07-25T02:30:55.573Z] Auto-answering password retype
[2026-07-25T02:30:55.679Z] Auto-answering password retype
[2026-07-25T02:30:55.784Z] Auto-answering password retype
[2026-07-25T02:30:55.889Z] Auto-answering password retype
[2026-07-25T02:30:55.995Z] Auto-answering password retype
[2026-07-25T02:30:56.099Z] Auto-answering password retype
[2026-07-25T02:30:56.205Z] Auto-answering password retype
[2026-07-25T02:30:56.310Z] Auto-answering password retype
[2026-07-25T02:30:56.415Z] Auto-answering password retype
[2026-07-25T02:30:56.520Z] Auto-answering password retype
[2026-07-25T02:30:56.625Z] Auto-answering password retype
[2026-07-25T02:30:56.730Z] Auto-answering password retype
[2026-07-25T02:30:56.836Z] Auto-answering password retype
[2026-07-25T02:30:56.941Z] Auto-answering password retype
[2026-07-25T02:30:57.046Z] Auto-answering password retype
[2026-07-25T02:30:57.151Z] Auto-answering password retype
[2026-07-25T02:30:57.256Z] Auto-answering password retype
[2026-07-25T02:30:57.361Z] Auto-answering password retype
[2026-07-25T02:30:57.467Z] Auto-answering password retype
[2026-07-25T02:30:57.572Z] Auto-answering password retype
[2026-07-25T02:30:57.680Z] Auto-answering password retype
[2026-07-25T02:30:57.782Z] Auto-answering password retype
[2026-07-25T02:30:57.887Z] Auto-answering password retype
[2026-07-25T02:30:57.993Z] Auto-answering password retype
[2026-07-25T02:30:58.098Z] Auto-answering password retype
[2026-07-25T02:30:58.203Z] Auto-answering password retype
[2026-07-25T02:30:58.308Z] Auto-answering password retype
[2026-07-25T02:30:58.413Z] Auto-answering password retype
[2026-07-25T02:30:58.518Z] Auto-answering password retype
[2026-07-25T02:30:58.624Z] Auto-answering password retype
[2026-07-25T02:30:58.729Z] Auto-answering password retype
[2026-07-25T02:30:58.834Z] Auto-answering password retype
[2026-07-25T02:30:58.939Z] Auto-answering password retype
[2026-07-25T02:30:59.044Z] Auto-answering password retype
[2026-07-25T02:30:59.149Z] Auto-answering password retype
[2026-07-25T02:30:59.255Z] Auto-answering password retype
[2026-07-25T02:30:59.360Z] Auto-answering password retype
[2026-07-25T02:30:59.465Z] Auto-answering password retype
[2026-07-25T02:30:59.570Z] Auto-answering password retype
[2026-07-25T02:30:59.675Z] Auto-answering password retype
[2026-07-25T02:30:59.781Z] Auto-answering password retype
[2026-07-25T02:30:59.886Z] Auto-answering password retype
[2026-07-25T02:30:59.991Z] Auto-answering password retype
[2026-07-25T02:31:00.096Z] Auto-answering password retype
[2026-07-25T02:31:00.201Z] Auto-answering password retype
[2026-07-25T02:31:00.306Z] Auto-answering password retype
[2026-07-25T02:31:00.412Z] Auto-answering password retype
[2026-07-25T02:31:00.517Z] Auto-answering password retype
[2026-07-25T02:31:00.622Z] Auto-answering password retype
[2026-07-25T02:31:00.729Z] Auto-answering password retype
[2026-07-25T02:31:00.832Z] Auto-answering password retype
[2026-07-25T02:31:00.937Z] Auto-answering password retype
[2026-07-25T02:31:01.042Z] Auto-answering password retype
[2026-07-25T02:31:01.148Z] Auto-answering password retype
[2026-07-25T02:31:01.253Z] Auto-answering password retype
[2026-07-25T02:31:01.358Z] Auto-answering password retype
[2026-07-25T02:31:01.463Z] Auto-answering password retype
[2026-07-25T02:31:01.568Z] Auto-answering password retype
[2026-07-25T02:31:01.673Z] Auto-answering password retype
[2026-07-25T02:31:01.778Z] Auto-answering password retype
[2026-07-25T02:31:01.822Z] Connected to MUD server
[2026-07-25T02:31:02.011Z] Auto-answering password retype
[2026-07-25T02:31:02.834Z] Sending character name: dummy
[2026-07-25T02:31:04.336Z] Sending confirmation Y
[2026-07-25T02:31:05.352Z] Sending password after confirmation
[2026-07-25T02:31:07.353Z] Clearing pending Y/N prompt
[2026-07-25T02:31:07.374Z] Received game data: 

multiple login detected -- disconnecting.

[2026-07-25T02:31:07.375Z] MUD connection closed
[2026-07-25T02:31:07.864Z] Login sequence complete
[2026-07-25T02:31:14.643Z] Uncaught exception: read ECONNRESET
[2026-07-25T02:34:22.404Z] MUD daemon started, listening on localhost:9999
[2026-07-25T02:34:22.419Z] CLI server listening on localhost:9999
[2026-07-25T02:34:24.747Z] Connected to MUD server
[2026-07-25T02:34:25.756Z] Sending character name: dummy
[2026-07-25T02:34:27.263Z] Sending confirmation Y
[2026-07-25T02:34:28.267Z] Sending password after confirmation
[2026-07-25T02:34:30.275Z] Clearing pending Y/N prompt
[2026-07-25T02:34:30.792Z] Login sequence complete
[2026-07-25T02:34:38.058Z] Auto-answering password retype
[2026-07-25T02:34:38.163Z] Auto-answering password retype
[2026-07-25T02:34:38.269Z] Auto-answering password retype
[2026-07-25T02:34:38.374Z] Auto-answering password retype
[2026-07-25T02:34:38.480Z] Auto-answering password retype
[2026-07-25T02:34:38.585Z] Auto-answering password retype
[2026-07-25T02:34:38.691Z] Auto-answering password retype
[2026-07-25T02:34:38.796Z] Auto-answering password retype
[2026-07-25T02:34:38.902Z] Auto-answering password retype
[2026-07-25T02:34:39.007Z] Auto-answering password retype
[2026-07-25T02:34:39.113Z] Auto-answering password retype
[2026-07-25T02:34:39.219Z] Auto-answering password retype
[2026-07-25T02:34:39.325Z] Auto-answering password retype
[2026-07-25T02:34:39.430Z] Auto-answering password retype
[2026-07-25T02:34:39.535Z] Auto-answering password retype
[2026-07-25T02:34:39.641Z] Auto-answering password retype
[2026-07-25T02:34:39.746Z] Auto-answering password retype
[2026-07-25T02:34:39.852Z] Auto-answering password retype
[2026-07-25T02:34:39.958Z] Auto-answering password retype
[2026-07-25T02:34:40.063Z] Auto-answering password retype
[2026-07-25T02:34:40.170Z] Auto-answering password retype
[2026-07-25T02:34:40.274Z] Auto-answering password retype
[2026-07-25T02:34:40.378Z] Auto-answering password retype
[2026-07-25T02:34:40.484Z] Auto-answering password retype
[2026-07-25T02:34:40.589Z] Auto-answering password retype
[2026-07-25T02:34:40.694Z] Auto-answering password retype
[2026-07-25T02:34:40.799Z] Auto-answering password retype
[2026-07-25T02:34:40.905Z] Auto-answering password retype
[2026-07-25T02:34:41.010Z] Auto-answering password retype
[2026-07-25T02:34:41.115Z] Auto-answering password retype
[2026-07-25T02:34:41.220Z] Auto-answering password retype
[2026-07-25T02:34:41.325Z] Auto-answering password retype
[2026-07-25T02:34:41.431Z] Auto-answering password retype
[2026-07-25T02:34:41.536Z] Auto-answering password retype
[2026-07-25T02:34:41.641Z] Auto-answering password retype
[2026-07-25T02:34:41.746Z] Auto-answering password retype
[2026-07-25T02:34:41.851Z] Auto-answering password retype
[2026-07-25T02:34:41.957Z] Auto-answering password retype
[2026-07-25T02:34:42.062Z] Auto-answering password retype
[2026-07-25T02:34:42.167Z] Auto-answering password retype
[2026-07-25T02:34:42.272Z] Auto-answering password retype
[2026-07-25T02:34:42.377Z] Auto-answering password retype
[2026-07-25T02:34:42.482Z] Auto-answering password retype
[2026-07-25T02:34:42.587Z] Auto-answering password retype
[2026-07-25T02:34:42.693Z] Auto-answering password retype
[2026-07-25T02:34:42.798Z] Auto-answering password retype
[2026-07-25T02:34:42.903Z] Auto-answering password retype
[2026-07-25T02:34:43.008Z] Auto-answering password retype
[2026-07-25T02:34:43.114Z] Auto-answering password retype
[2026-07-25T02:34:43.219Z] Auto-answering password retype
[2026-07-25T02:34:43.324Z] Auto-answering password retype
